# Process data:
# project_name                  :
# specimen                      :
# experiment_number             : cycles_580928_max_load_num_246_idx_22_7
# gom_project_file              :
# project_creation_time         : 09.02.2024 13:56
# sensor_name                   : ARAMIS 12M (FG)
# camera_type                   : 12MP
# camera_focal_length           : None
# measuring_distance            : 1156.0
# camera_angle                  : 0.4356962247514014
# camera_angle_degrees          : 24.963554828038653
####################################################################################################
# Calibration data:
# calibration_date              : Thu Nov  3 14:04:22 2022
# calibration_object            : CC 20 / MV 500x400mm� (ID: 10566)
# calibration_volume_width      : 404.29033737186245
# calibration_volume_length     : 524.9262669669203
# calibration_volume_depth      : 404.2903373718624
# calibration_deviation         : None
####################################################################################################
# stage data:
# facet_size                    : 50.0
# facet_distance                : 30.0
# exposure_time                 : None
# current_stage_index           : 1
# current_stage_name            : cycles_580928_max_load_num_246_idx_22_7
# current_stage_date            : 07.02.2024 09:44
# current_stage_relative_date   : 1.0
# reference_stage_index         : 0
# reference_stage_name          : ref_246
# reference_stage_date          : 07.02.2024 09:44
####################################################################################################
# rigid body motion compensation:
# alignment_rotation_x          : -0.0
# alignment_rotation_y          : -0.0
# alignment_rotation_z          : -0.00012878829329974892
# alignment_translation_x       : -0.10979584632647382
# alignment_translation_y       : 0.08215553604609249
# alignment_translation_z       : 0.0
# alignment_deviation           : 0.017433704808354378
####################################################################################################
# SIGNALS:
# Width                         : inspection_value_element: 5328
# Height                        : inspection_value_element: 3040
# MICROSCOPE_device_type        : inspection_value_element: Zeiss STEMI 206C
# MICROSCOPE_magnification      : inspection_value_element: 0.65x
# TIMESTAMP                     : inspection_value_element: 2024-01-29 19:45:31.414796
# experimental_data_stage       : inspection_value_element: 333
# experimental_data_step_number : inspection_value_element: 3
# experimental_data_min_or_max  : inspection_value_element: MAX_LOAD
# experimental_data_cycles      : inspection_value_element: 580928
# experimental_data_load_main_axis_fy: inspection_value_element: 31.525365829467773
# experimental_data_load_side_axis_fx: inspection_value_element: -0.020781250670552254
# experimental_data_position_main_axis_dx: inspection_value_element: -96.28990173339844
# experimental_data_position_side_axis_dy: inspection_value_element: -94.97409057617188
# experimental_data_crack_tip_x_right: inspection_value_element: 63.5855520768405
# experimental_data_crack_tip_y_right: inspection_value_element: -11.9975924564669
# experimental_data_crack_tip_angle_right: inspection_value_element: not_calculated
# experimental_data_crack_tip_x_left: inspection_value_element: -61.59407739944881
# experimental_data_crack_tip_y_left: inspection_value_element: 8.542642796109888
# experimental_data_indx_x      : inspection_value_element: 22
# experimental_data_indx_y      : inspection_value_element: 7
# experimental_data_set_x       : inspection_value_element: 67.099999999999994
# experimental_data_set_y       : inspection_value_element: -12.42
# experimental_data_set_z       : inspection_value_element: 2.9700000000000002
# experimental_data_x_real      : inspection_value_element: 67.030000000000001
# experimental_data_y_real      : inspection_value_element: -12.35
# experimental_data_z_real      : inspection_value_element: 2.8900000000000001
#
#
####################################################################################################
#        ID;         x_undef [mm];         y_undef [mm];         z_undef [mm];               u [mm];               v [mm];               w [mm];             epsx [%];             epsy [%];            epsxy [1];           epseqv [%]
      2438;        70.5802932433;        -6.7522220686;         0.0000000000;    0.004287854302675;    0.008604800328612;    0.000000000000000;    0.035762462764978;    0.158250868320465;   -0.000048604117183;    0.206642299890518
      2439;        70.7434410274;        -6.7519522510;         0.0000000000;    0.004233742598444;    0.008355987258255;    0.000000000000000;    0.030894046649337;    0.190099209547043;    0.000308287882945;    0.242049664258957
      2440;        70.9064494959;        -6.7520082035;         0.0000000000;    0.004318946506828;    0.008432944305241;    0.000000000000000;    0.028209429234266;    0.167894348502159;    0.000246051320573;    0.213991180062294
      2441;        71.0695392409;        -6.7517622547;         0.0000000000;    0.004322873894125;    0.008208000101149;    0.000000000000000;    0.060790538787842;    0.119006298482418;    0.000164471828612;    0.183966591954231
      2442;        71.2324223990;        -6.7518403820;         0.0000000000;    0.004533388186246;    0.008307131938636;    0.000000000000000;    0.036108732223511;    0.153402611613274;    0.000491485523526;    0.209145113825798
      2443;        71.3955501340;        -6.7517825120;         0.0000000000;    0.004499325528741;    0.008270266465843;    0.000000000000000;    0.004113484639674;    0.218814611434937;    0.000358230317943;    0.258448213338852
      2444;        71.5586481021;        -6.7517794670;         0.0000000000;    0.004495029803365;    0.008288226090372;    0.000000000000000;    0.049326267093420;    0.187582358717918;    0.000228831995628;    0.251487553119659
      2445;        71.7215294623;        -6.7515569662;         0.0000000000;    0.004707342013717;    0.008086729794741;    0.000000000000000;    0.024426897987723;    0.136670440435410;   -0.000029231994631;    0.173717617988586
      2446;        71.8847442783;        -6.7514946221;         0.0000000000;    0.004586198367178;    0.008045390248299;    0.000000000000000;    0.026321846991777;    0.191855520009995;   -0.000023976479497;    0.238277569413185
      2447;        72.0476916516;        -6.7514396475;         0.0000000000;    0.004732497502118;    0.008011420257390;    0.000000000000000;    0.038648065179586;    0.229121342301369;    0.000027248639526;    0.289601951837540
      2448;        72.2107572055;        -6.7514571764;         0.0000000000;    0.004760615993291;    0.008049953728914;    0.000000000000000;    0.029624780640006;    0.189748272299767;    0.000342087965691;    0.241378694772720
      2449;        72.3738112477;        -6.7512713017;         0.0000000000;    0.004800246097147;    0.007885083556175;    0.000000000000000;    0.044872596859932;    0.185775026679039;    0.000148784907651;    0.245270237326622
      2450;        72.5367758938;        -6.7511998623;         0.0000000000;    0.004929272457957;    0.007834648713470;    0.000000000000000;    0.007235052995384;    0.177013352513313;    0.000190970429685;    0.209896668791771
      2451;        72.6999111511;        -6.7512660370;         0.0000000000;    0.004887687508017;    0.007921827957034;    0.000000000000000;    0.070446617901325;    0.166151106357574;    0.000435918045696;    0.248231247067451
      2452;        72.8628417442;        -6.7512114853;         0.0000000000;    0.005050766747445;    0.007888280786574;    0.000000000000000;    0.058697462081909;    0.195389986038208;   -0.000058614608861;    0.266272753477097
      2453;        73.0259055654;        -6.7510451786;         0.0000000000;    0.005080617964268;    0.007742978632450;    0.000000000000000;   -0.026876114308834;    0.190404877066612;   -0.000443224183982;    0.212360128760338
      2454;        73.1891223060;        -6.7508279672;         0.0000000000;    0.004957549739629;    0.007546771783382;    0.000000000000000;    0.010299284942448;    0.170172333717346;   -0.000089531575213;    0.203007340431213
      2455;        73.3520393782;        -6.7510018870;         0.0000000000;    0.005134149920195;    0.007741696201265;    0.000000000000000;    0.058582689613104;    0.191751793026924;   -0.000007575695690;    0.261999279260635
      2456;        73.5150876784;        -6.7508904268;         0.0000000000;    0.005179522093385;    0.007651240564883;    0.000000000000000;    0.044100999832153;    0.199689090251923;   -0.000072926690336;    0.260052561759949
      2457;        73.6780674743;        -6.7508865758;         0.0000000000;    0.005293398629874;    0.007668394129723;    0.000000000000000;    0.070579849183559;    0.162874519824982;    0.000282786611933;    0.241787865757942
      2458;        73.8410619939;        -6.7508612486;         0.0000000000;    0.005392551422119;    0.007664071395993;    0.000000000000000;    0.034455541521311;    0.092922762036324;    0.000247015559580;    0.134856283664703
      2459;        74.0041483819;        -6.7507251027;         0.0000000000;    0.005399835761636;    0.007548930123448;    0.000000000000000;   -0.039336111396551;    0.113043002784252;    0.000742522359360;    0.143259540200233
      2460;        74.1674026497;        -6.7509515678;         0.0000000000;    0.005239240359515;    0.007796399760991;    0.000000000000000;   -0.078852377831936;    0.147612065076828;   -0.000040648686991;    0.147805809974670
      2461;        74.3306347930;        -6.7505907246;         0.0000000000;    0.005100769456476;    0.007456561084837;    0.000000000000000;    0.045751322060823;    0.126500397920609;   -0.000305248482618;    0.181951656937599
      2462;        74.4934421028;        -6.7505826091;         0.0000000000;    0.005387132056057;    0.007469450123608;    0.000000000000000;    0.104103185236454;    0.067500323057175;   -0.000239487577346;    0.175163641571999
      2463;        74.6564489377;        -6.7506367194;         0.0000000000;    0.005473969504237;    0.007544565014541;    0.000000000000000;    0.039068128913641;    0.149140641093254;    0.000251089775702;    0.200814396142960
      2464;        74.8195201722;        -6.7506766508;         0.0000000000;    0.005496407393366;    0.007605500984937;    0.000000000000000;    0.084979698061943;    0.205643951892853;    0.000577107944991;    0.306354284286499
      2465;        74.9822592491;        -6.7506233922;         0.0000000000;    0.005851002875715;    0.007573246955872;    0.000000000000000;    0.080340765416622;    0.142139241099358;    0.000203321586014;    0.226655319333076
      2466;        75.1453693328;        -6.7504180203;         0.0000000000;    0.005834591574967;    0.007388879545033;    0.000000000000000;   -0.004213654436171;    0.152285724878311;   -0.000298356520943;    0.176863521337509
      2467;        75.3085243319;        -6.7503220386;         0.0000000000;    0.005773264914751;    0.007313902489841;    0.000000000000000;    0.044823799282312;    0.113058209419250;    0.000044647433242;    0.162857398390770
      2468;        75.4714375344;        -6.7504405043;         0.0000000000;    0.005953734740615;    0.007453372702003;    0.000000000000000;   -0.012278488837183;    0.090389557182789;    0.000415579736000;    0.109164722263813
      2469;        75.6347208008;        -6.7506903153;         0.0000000000;    0.005764140747488;    0.007724188268185;    0.000000000000000;   -0.105104580521584;    0.143595218658447;    0.000673185044434;    0.167816683650017
      2470;        75.7980189460;        -6.7505188090;         0.0000000000;    0.005559667944908;    0.007573686540127;    0.000000000000000;   -0.030723992735147;    0.092433147132397;   -0.000718921364751;    0.125520482659340
      2471;        75.9610917637;        -6.7502827868;         0.0000000000;    0.005580522585660;    0.007358668837696;    0.000000000000000;    0.049554161727428;    0.050083190202713;   -0.000151145242853;    0.101177759468555
      2472;        76.1239567568;        -6.7505169753;         0.0000000000;    0.005809201858938;    0.007613861933351;    0.000000000000000;    0.081005215644836;    0.122938118875027;    0.000538190768566;    0.214650183916092
      2473;        76.2870430001;        -6.7504849448;         0.0000000000;    0.005816631019115;    0.007602836005390;    0.000000000000000;    0.017562327906489;    0.198808968067169;    0.000016338390196;    0.240414559841156
      2474;        76.4499696775;        -6.7502977229;         0.0000000000;    0.005983626004308;    0.007436618674546;    0.000000000000000;   -0.029636146500707;    0.204288706183434;   -0.000051508406614;    0.220862984657288
      2475;        76.6136116949;        -6.7502659774;         0.0000000000;    0.005435280967504;    0.007425877731293;    0.000000000000000;   -0.130365252494812;    0.114454418420792;    0.000616392411757;    0.159211352467537
      2476;        76.7765196997;        -6.7504343806;         0.0000000000;    0.005620948504657;    0.007615285459906;    0.000000000000000;    0.058078687638044;    0.088575065135956;   -0.000395057228161;    0.154630780220032
      2477;        76.9401361281;        -6.7501783312;         0.0000000000;    0.005098192486912;    0.007380240596831;    0.000000000000000;    0.119596928358078;    0.145003288984299;   -0.002254239283502;    0.371420621871948
      2478;        77.1022022570;        -6.7503287212;         0.0000000000;    0.006125736050308;    0.007551635149866;    0.000000000000000;    0.083727277815342;    0.216616332530975;   -0.000504796509631;    0.315593153238297
      2479;        77.2652731878;        -6.7505259758;         0.0000000000;    0.006148477550596;    0.007769894320518;    0.000000000000000;   -0.092581212520599;    0.216250300407410;    0.000338553712936;    0.220475241541862
      2480;        77.4287204727;        -6.7502178049;         0.0000000000;    0.005794865079224;    0.007482727989554;    0.000000000000000;   -0.034910809248686;    0.217463716864586;    0.000356561475201;    0.237170889973640
      2481;        77.5916056061;        -6.7503752623;         0.0000000000;    0.006003404036164;    0.007661189883947;    0.000000000000000;    0.047256167978048;    0.196351230144501;    0.000835743034258;    0.275867521762848
      2482;        77.7547671524;        -6.7502865925;         0.0000000000;    0.005935530178249;    0.007593524642289;    0.000000000000000;   -0.184020861983299;    0.107941649854183;   -0.000552746525500;    0.195997729897499
      2483;        77.9182527514;        -6.7498658484;         0.0000000000;    0.005543603561819;    0.007193785160780;    0.000000000000000;   -0.153943195939064;    0.163945972919464;   -0.000829378899653;    0.207448154687881
      2484;        78.0815773359;        -6.7500337775;         0.0000000000;    0.005312691442668;    0.007382718846202;    0.000000000000000;   -0.240821197628975;    0.258308887481689;   -0.000643208448309;    0.298484444618225
      2485;        78.2450160228;        -6.7499306550;         0.0000000000;    0.004967676941305;    0.007300600875169;    0.000000000000000;   -0.082527264952660;    0.285568952560425;   -0.000473129941383;    0.298925518989563
      2486;        54.7033903004;        -6.9273995950;         0.0000000000;   -0.020424069836736;    0.040491119027138;    0.000000000000000;    5.971763134002686;    0.763435125350952;   -0.011793062090874;    7.557308673858643
      2487;        54.8571756169;        -6.9279294267;         0.0000000000;   -0.011115713976324;    0.041041955351830;    0.000000000000000;    2.424952983856201;    0.499397784471512;    0.000162967378856;    3.143087863922119
      2488;        55.0205876601;        -6.9284799860;         0.0000000000;   -0.011434084735811;    0.041613519191742;    0.000000000000000;   -0.164332747459412;    0.093726858496666;   -0.001761992811225;    0.262437045574188
      2489;        55.1827393155;        -6.9277531544;         0.0000000000;   -0.010492067784071;    0.040907692164183;    0.000000000000000;    0.327282249927521;    0.115884356200695;   -0.001031504245475;    0.475176811218262
      2490;        55.3456076693;        -6.9272371929;         0.0000000000;   -0.010266749188304;    0.040412735193968;    0.000000000000000;    0.296301454305649;    0.106308929622173;   -0.000887868867721;    0.429975032806396
      2491;        55.5079287798;        -6.9267960986;         0.0000000000;   -0.009494187310338;    0.039992645382881;    0.000000000000000;    0.189565420150757;    0.153953164815903;   -0.001245044521056;    0.373136967420578
      2492;        55.6710935735;        -6.9263426809;         0.0000000000;   -0.009565308690071;    0.039560232311487;    0.000000000000000;    0.194896250963211;    0.132179319858551;   -0.001436665537767;    0.368645399808884
      2493;        55.8336143298;        -6.9257227577;         0.0000000000;   -0.008992392569780;    0.038961313664913;    0.000000000000000;    0.319967448711395;    0.005548047833145;   -0.000608289905358;    0.379357099533081
      2494;        55.9963187559;        -6.9255303339;         0.0000000000;   -0.008603146299720;    0.038789894431829;    0.000000000000000;    0.249822646379471;    0.071615241467953;   -0.000495120068081;    0.342491745948792
      2495;        56.1587823141;        -6.9252181421;         0.0000000000;   -0.007973032072186;    0.038498707115650;    0.000000000000000;    0.305928319692612;    0.165867641568184;   -0.001091014593840;    0.495403558015823
      2496;        56.3216692142;        -6.9252397548;         0.0000000000;   -0.007766259834170;    0.038541324436665;    0.000000000000000;    0.123086385428905;    0.127955630421638;   -0.000813261780422;    0.268154233694077
      2497;        56.4845323722;        -6.9243975808;         0.0000000000;   -0.007535745389760;    0.037720154970884;    0.000000000000000;    0.182896718382835;    0.162724956870079;   -0.001579222618602;    0.391081988811493
      2498;        56.6472360709;        -6.9237965634;         0.0000000000;   -0.007145771756768;    0.037140142172575;    0.000000000000000;    0.108248084783554;    0.124130032956600;   -0.000775872904342;    0.249309018254280
      2499;        56.8103907040;        -6.9234390981;         0.0000000000;   -0.007206732407212;    0.036803681403399;    0.000000000000000;    0.137757599353790;    0.107408672571182;   -0.000454171386082;    0.251456052064896
      2500;        56.9731139945;        -6.9233070427;         0.0000000000;   -0.006836350541562;    0.036692630499601;    0.000000000000000;    0.181304216384888;    0.107449859380722;   -0.000924235559069;    0.310919612646103
      2501;        57.1359128637;        -6.9226137759;         0.0000000000;   -0.006541547365487;    0.036020368337631;    0.000000000000000;    0.158681720495224;    0.093862593173981;   -0.000815873092506;    0.272232562303543
      2502;        57.2988521922;        -6.9224579122;         0.0000000000;   -0.006387203466147;    0.035885509103537;    0.000000000000000;    0.108617581427097;    0.109289295971394;   -0.000360796228051;    0.221962228417397
      2503;        57.4616114969;        -6.9218839292;         0.0000000000;   -0.006052835844457;    0.035332530736923;    0.000000000000000;    0.187156513333321;    0.130775585770607;   -0.001041083596647;    0.341622561216354
      2504;        57.6243674410;        -6.9215208387;         0.0000000000;   -0.005715107545257;    0.034990444779396;    0.000000000000000;    0.110416926443577;    0.145359992980957;   -0.000638237164821;    0.267075598239899
      2505;        57.7874370830;        -6.9210879214;         0.0000000000;   -0.005691077094525;    0.034578531980515;    0.000000000000000;    0.081295482814312;    0.184078127145767;   -0.000525644922163;    0.278753787279129
      2506;        57.9504316021;        -6.9205683202;         0.0000000000;   -0.005591923836619;    0.034079935401678;    0.000000000000000;    0.153213143348694;    0.192064598202705;   -0.000918173696846;    0.362114906311035
      2507;        58.1130462296;        -6.9204027930;         0.0000000000;   -0.005112878978252;    0.033935412764549;    0.000000000000000;    0.213636413216591;    0.143372580409050;   -0.001161194057204;    0.383719682693481
      2508;        58.2760588369;        -6.9198478501;         0.0000000000;   -0.005031813867390;    0.033401474356651;    0.000000000000000;    0.098458543419838;    0.071915008127689;   -0.000874606601428;    0.198671519756317
      2509;        58.4386595397;        -6.9194779013;         0.0000000000;   -0.004538844339550;    0.033052530139685;    0.000000000000000;    0.200307413935661;    0.090886935591698;   -0.000368054577848;    0.301161617040634
      2510;        58.6016410939;        -6.9189783422;         0.0000000000;   -0.004426726140082;    0.032573975622654;    0.000000000000000;    0.155732780694962;    0.170786410570145;   -0.000342471787008;    0.329276412725449
      2511;        58.7645321333;        -6.9185663573;         0.0000000000;   -0.004224093165249;    0.032182995229959;    0.000000000000000;    0.118853911757469;    0.184617012739182;   -0.000426838261774;    0.309989720582962
      2512;        58.9274709850;        -6.9181038164;         0.0000000000;   -0.004069272428751;    0.031741458922625;    0.000000000000000;    0.146982893347740;    0.176031127572060;   -0.000725535443053;    0.334340542554855
      2513;        59.0901340979;        -6.9176021004;         0.0000000000;   -0.003638712922111;    0.031260747462511;    0.000000000000000;    0.149800181388855;    0.126448020339012;   -0.000675923365634;    0.287532776594162
      2514;        59.2530502127;        -6.9172972623;         0.0000000000;   -0.003461155341938;    0.030976913869381;    0.000000000000000;    0.103192277252674;    0.069221548736095;   -0.000884460285306;    0.201372414827347
      2515;        59.4161186122;        -6.9167749733;         0.0000000000;   -0.003435882506892;    0.030475629493594;    0.000000000000000;    0.129646971821785;    0.127407222986221;   -0.000762577576097;    0.271841973066330
      2516;        59.5788432152;        -6.9163870239;         0.0000000000;   -0.003066813107580;    0.030108684673905;    0.000000000000000;    0.156903266906738;    0.216631621122360;   -0.000552790006623;    0.380832165479660
      2517;        59.7417198072;        -6.9158836278;         0.0000000000;   -0.002849732758477;    0.029626293107867;    0.000000000000000;    0.134903326630592;    0.211900845170021;   -0.000916870427318;    0.365544438362122
      2518;        59.9045494627;        -6.9152360108;         0.0000000000;   -0.002585715847090;    0.028999680653214;    0.000000000000000;    0.109688363969326;    0.174555733799934;   -0.000705461949110;    0.298204332590103
      2519;        60.0674097226;        -6.9149465153;         0.0000000000;   -0.002352303359658;    0.028731189668179;    0.000000000000000;    0.108062274754047;    0.142280086874962;   -0.000295894627925;    0.253581494092941
      2520;        60.2304011782;        -6.9147548105;         0.0000000000;   -0.002250086516142;    0.028560489416122;    0.000000000000000;    0.075879074633121;    0.151912301778793;   -0.000484112446429;    0.238723278045654
      2521;        60.3933888413;        -6.9140283328;         0.0000000000;   -0.002144077327102;    0.027855016291142;    0.000000000000000;    0.124520257115364;    0.159900769591331;   -0.001214352319948;    0.317864179611206
      2522;        60.5562070838;        -6.9135290065;         0.0000000000;   -0.001868647406809;    0.027376694604754;    0.000000000000000;    0.159118682146072;    0.130676820874214;   -0.000947840104345;    0.310351192951202
      2523;        60.7191188964;        -6.9131308145;         0.0000000000;   -0.001686787582003;    0.026999507099390;    0.000000000000000;    0.141187518835068;    0.153317317366600;   -0.001220473088324;    0.326675385236740
      2524;        60.8819769455;        -6.9126128953;         0.0000000000;   -0.001451164367609;    0.026502592489123;    0.000000000000000;    0.124578662216663;    0.180434569716454;   -0.001053451560438;    0.330100625753403
      2525;        61.0447367014;        -6.9120927540;         0.0000000000;   -0.001117247855291;    0.026003455743194;    0.000000000000000;    0.098732426762581;    0.201745286583900;   -0.000999382580630;    0.327458977699280
      2526;        61.2079380511;        -6.9117472096;         0.0000000000;   -0.001224925159477;    0.025678915902972;    0.000000000000000;    0.060691814869642;    0.169322177767754;   -0.001066426979378;    0.268376678228378
      2527;        61.3707991667;        -6.9111592811;         0.0000000000;   -0.000992368324660;    0.025111991912127;    0.000000000000000;    0.101588211953640;    0.107009939849377;   -0.001076231244951;    0.242865890264511
      2528;        61.5337706091;        -6.9107962725;         0.0000000000;   -0.000870138348546;    0.024769987910986;    0.000000000000000;    0.098456904292107;    0.074255958199501;   -0.000749682832975;    0.193732619285583
      2529;        61.6966905613;        -6.9102906692;         0.0000000000;   -0.000696418224834;    0.024285389110446;    0.000000000000000;    0.190282985568047;    0.111424468457699;   -0.000712907465640;    0.316209375858307
      2530;        61.8592535204;        -6.9098392669;         0.0000000000;   -0.000165704870597;    0.023854991421103;    0.000000000000000;    0.184186756610870;    0.173062965273857;   -0.001167412032373;    0.382107704877853
      2531;        62.0223123164;        -6.9091135790;         0.0000000000;   -0.000130828513647;    0.023150308057666;    0.000000000000000;    0.042774099856615;    0.167226254940033;   -0.001026651123539;    0.251651644706726
      2532;        62.1853061440;        -6.9087963915;         0.0000000000;   -0.000030983777833;    0.022854125127196;    0.000000000000000;    0.100228421390057;    0.179272994399071;   -0.000632084964309;    0.292608976364136
      2533;        62.3481388124;        -6.9083954595;         0.0000000000;    0.000230020275922;    0.022474197670817;    0.000000000000000;    0.171318054199219;    0.190409839153290;   -0.001128088915721;    0.384856075048447
      2534;        62.5109591188;        -6.9077454117;         0.0000000000;    0.000503386196215;    0.021845154464245;    0.000000000000000;    0.056851573288441;    0.154641002416611;   -0.001250560395420;    0.262249171733856
      2535;        62.6741740013;        -6.9073266766;         0.0000000000;    0.000382176076528;    0.021447423845530;    0.000000000000000;    0.036423560231924;    0.134958192706108;   -0.001380077330396;    0.240820989012718
      2536;        62.8369663864;        -6.9066812128;         0.0000000000;    0.000683463353198;    0.020822964608669;    0.000000000000000;    0.115361638367176;    0.150092586874962;   -0.001260846969672;    0.303491264581680
      2537;        62.9999826418;        -6.9063636676;         0.0000000000;    0.000760880357120;    0.020526424050331;    0.000000000000000;    0.055599041283131;    0.202341303229332;   -0.000509282457642;    0.277901440858841
      2538;        63.1629651620;        -6.9059294297;         0.0000000000;    0.000872032542247;    0.020113190636039;    0.000000000000000;    0.096165880560875;    0.231963649392128;   -0.001186318811961;    0.364255994558334
      2539;        63.3259335340;        -6.9052645422;         0.0000000000;    0.000997332972474;    0.019469307735562;    0.000000000000000;    0.087029680609703;    0.226915732026100;   -0.000970122637227;    0.343120932579041
      2540;        63.4888608875;        -6.9049474162;         0.0000000000;    0.001163651817478;    0.019173186272383;    0.000000000000000;    0.073535948991776;    0.203305661678314;   -0.000831521756481;    0.302558481693268
      2541;        63.6518431926;        -6.9044264386;         0.0000000000;    0.001275019138120;    0.018673213198781;    0.000000000000000;    0.110016614198685;    0.150609999895096;   -0.001224207226187;    0.297487348318100
      2542;        63.8146914001;        -6.9039372284;         0.0000000000;    0.001520483987406;    0.018205007538199;    0.000000000000000;    0.070983372628689;    0.152183696627617;   -0.000990019296296;    0.255137443542480
      2543;        63.9777498847;        -6.9034937666;         0.0000000000;    0.001555671798997;    0.017782550305128;    0.000000000000000;    0.049791712313890;    0.201239645481110;   -0.000712746928912;    0.278355121612549
      2544;        64.1407741489;        -6.9031122806;         0.0000000000;    0.001625080010854;    0.017422068864107;    0.000000000000000;    0.048977021127939;    0.194052234292030;   -0.000630287977401;    0.267244786024094
      2545;        64.3038064188;        -6.9026434775;         0.0000000000;    0.001686482457444;    0.016974270343781;    0.000000000000000;   -0.012788331136107;    0.199741646647453;   -0.000568778021261;    0.233076617121696
      2546;        64.4669502161;        -6.9023015355;         0.0000000000;    0.001636357512325;    0.016653332859278;    0.000000000000000;    0.124246597290039;    0.236167654395103;   -0.000947358203121;    0.382385909557343
      2547;        64.6296313888;        -6.9017368304;         0.0000000000;    0.002048857277259;    0.016109632328153;    0.000000000000000;    0.050143420696259;    0.235145792365074;   -0.000846987764817;    0.320039898157120
      2548;        64.7930288782;        -6.9014228112;         0.0000000000;    0.001745040179230;    0.015816617757082;    0.000000000000000;    0.031223893165588;    0.223931431770325;   -0.000661519996356;    0.288719564676285
      2549;        64.9557364817;        -6.9009703622;         0.0000000000;    0.002131109125912;    0.015385173261166;    0.000000000000000;    0.115777000784874;    0.245540842413902;   -0.000663708429784;    0.377137482166290
      2550;        65.1188320845;        -6.9006160177;         0.0000000000;    0.002129178727046;    0.015051833353937;    0.000000000000000;    0.033100835978985;    0.258837997913361;   -0.000725257617887;    0.330588489770889
      2551;        65.2817504896;        -6.9001757392;         0.0000000000;    0.002304445952177;    0.014632559381425;    0.000000000000000;    0.051221791654825;    0.241919815540314;   -0.000496188411489;    0.318465650081635
      2552;        65.4448871719;        -6.8996146802;         0.0000000000;    0.002261436078697;    0.014092504978180;    0.000000000000000;   -0.007566371001303;    0.266043603420258;   -0.000498494016938;    0.308386176824570
      2553;        65.6078987340;        -6.8993898185;         0.0000000000;    0.002343546366319;    0.013888647779822;    0.000000000000000;    0.072662673890591;    0.285803169012070;   -0.000388148386264;    0.381865650415421
      2554;        65.7708973423;        -6.8991226896;         0.0000000000;    0.002438610419631;    0.013642523437738;    0.000000000000000;    0.055632941424847;    0.286345750093460;   -0.000494677224196;    0.371601670980453
      2555;        65.9338756832;        -6.8988018522;         0.0000000000;    0.002553941914812;    0.013342690654099;    0.000000000000000;    0.032848354429007;    0.270145356655121;   -0.000639223086182;    0.340728431940079
      2556;        66.0969055379;        -6.8984046586;         0.0000000000;    0.002617759630084;    0.012966501526535;    0.000000000000000;    0.043550491333008;    0.259721547365189;   -0.000347365014022;    0.330530315637589
      2557;        66.2599999839;        -6.8980442465;         0.0000000000;    0.002616985933855;    0.012627094052732;    0.000000000000000;    0.027522986754775;    0.263683438301086;   -0.000333421543473;    0.323950648307800
      2558;        66.4229550953;        -6.8977293557;         0.0000000000;    0.002755546942353;    0.012333207763731;    0.000000000000000;    0.061396073549986;    0.247915625572205;   -0.000208784098504;    0.328578025102615
      2559;        66.5859437245;        -6.8976747751;         0.0000000000;    0.002860590117052;    0.012299631722271;    0.000000000000000;    0.027967603877187;    0.200722500681877;   -0.000066833301389;    0.249690428376198
      2560;        66.7490503509;        -6.8973039192;         0.0000000000;    0.002847636118531;    0.011949780397117;    0.000000000000000;    0.028092306107283;    0.211113706231117;   -0.000218457586016;    0.262799829244614
      2561;        66.9120944273;        -6.8970917523;         0.0000000000;    0.002897232072428;    0.011758618056774;    0.000000000000000;   -0.006950817070901;    0.268352806568146;   -0.000579785031732;    0.313209891319275
      2562;        67.0752883582;        -6.8966427957;         0.0000000000;    0.002796973567456;    0.011330666020513;    0.000000000000000;   -0.009005150757730;    0.281814724206924;   -0.000614865799434;    0.328150779008865
      2563;        67.2383376650;        -6.8963758997;         0.0000000000;    0.002841339213774;    0.011084774509072;    0.000000000000000;    0.034672692418098;    0.304169774055481;    0.000039475584344;    0.373045891523361
      2564;        67.4013153146;        -6.8962217570;         0.0000000000;    0.002957361983135;    0.010951636359096;    0.000000000000000;    0.056532535701990;    0.259388327598572;    0.000411371787777;    0.340425223112106
      2565;        67.5643186019;        -6.8959502071;         0.0000000000;    0.003047747071832;    0.010701091028750;    0.000000000000000;    0.054946042597294;    0.198392152786255;    0.000334266136633;    0.269425541162491
      2566;        67.7273026848;        -6.8958104598;         0.0000000000;    0.003157336497679;    0.010582348331809;    0.000000000000000;    0.009237771853805;    0.214133486151695;   -0.000151949789142;    0.253423959016800
      2567;        67.8905182178;        -6.8956482016;         0.0000000000;    0.003035475965589;    0.010441094636917;    0.000000000000000;    0.038414116948843;    0.229221835732460;   -0.000205322692636;    0.290501326322556
      2568;        68.0533196961;        -6.8954039143;         0.0000000000;    0.003327670041472;    0.010217811912298;    0.000000000000000;    0.076263710856438;    0.233569502830505;    0.000047359910241;    0.323108047246933
      2569;        68.2164405864;        -6.8953181213;         0.0000000000;    0.003300452139229;    0.010153023526073;    0.000000000000000;    0.012924999929965;    0.252352565526962;   -0.000237734348048;    0.300466716289520
      2570;        68.3794962650;        -6.8949598988;         0.0000000000;    0.003338445909321;    0.009815805591643;    0.000000000000000;    0.119202531874180;    0.272263348102570;   -0.000522376503795;    0.406139820814133
