# Process data:
# project_name                  :
# specimen                      :
# wmp_number                    :
# gom_project_file              :
# project_creation_time         : 02.09.2022 00:12
# sensor_name                   : ARAMIS Adjustable Base
# camera_type                   : 12MP
# camera_focal_length           : None
# measuring_distance            : 338.0
# camera_angle                  : 0.4383270764406824
# camera_angle_degrees          : 25.114291526359324
####################################################################################################
# Calibration data:
# calibration_date              : Wed Jun 15 09:57:21 2022
# calibration_object            : CQ40/38/10446
# calibration_volume_width      : 85.03408043671142
# calibration_volume_length     : 114.10610307453283
# calibration_volume_depth      : 63.94118700053454
# calibration_deviation         : None
####################################################################################################
# stage data:
# facet_size                    : 40.0
# facet_distance                : 30.0
# exposure_time                 : None
# current_stage_index           : 50
# current_stage_name            : 43_repImage_x30.0_z-6_n437398.5_f14999.0_a32.9
# current_stage_date            : 31.08.2022 10:34
# current_stage_relative_date   : 50.0
# reference_stage_index         : 0
# reference_stage_name          : 43_refImage_x30.0_z-6_a8.1_n0.0_f197.0
# reference_stage_date          : 31.08.2022 10:33
####################################################################################################
# rigid body motion compensation:
# alignment_rotation_x          : -0.0
# alignment_rotation_y          : 0.0
# alignment_rotation_z          : 0.0013755836610034081
# alignment_translation_x       : 0.077670663068794
# alignment_translation_y       : 0.21891400559069396
# alignment_translation_z       : 0.0
# alignment_deviation           : 0.011218119412660599
####################################################################################################
# SIGNALS:
# machine                       : value_element       : MTS-PCQ0010
# project                       : value_element       :
# specimen_type                 : value_element       :
# specimen_number               : value_element       :
# force                         : value_element       : 14998.997688293457
# displacement                  : value_element       : -5.67901372909546
# cycles                        : value_element       : 437398.5
# potential                     : value_element       : 0.03386126831173897
# time                          : value_element       : 1658439054.0
# cracklength                   : value_element       : 32.85028213176373
# material                      : value_element       :
# orientation                   : value_element       :
# dms_1                         : value_element       : None
# dms_2                         : value_element       : None
# x                             : value_element       : 30.0
# y                             : value_element       : -0.44999999999999996
# z                             : value_element       : -6.0
#
####################################################################################################
#        ID;         x_undef [mm];         y_undef [mm];         z_undef [mm];               u [mm];               v [mm];               w [mm];             epsx [%];             epsy [%];            epsxy [%];           epseqv [%]
      3316;        27.2201879699;        -4.4590041139;         0.0000000000;    0.001608532504179;    0.031027114018798;    0.000000000000000;   -0.044996663928032;    0.570377469062805;   -0.003216435667127;    0.734824776649475
      3317;        27.2777067669;        -4.4590041133;         0.0000000000;    0.001554803340696;    0.030829010531306;    0.000000000000000;   -0.177373990416527;    0.429410010576248;   -0.002664904342964;    0.530076920986176
      3318;        27.3352255639;        -4.4590041134;         0.0000000000;    0.001392574515194;    0.030695799738169;    0.000000000000000;   -0.243112802505493;    0.321254312992096;   -0.002745403209701;    0.461901247501373
      3319;        27.3927443609;        -4.4590041132;         0.0000000000;    0.001302319113165;    0.030474847182631;    0.000000000000000;   -0.183303624391556;    0.249565839767456;   -0.002663824241608;    0.402308374643326
      3320;        27.4502631579;        -4.4590041134;         0.0000000000;    0.001181832863949;    0.030291937291622;    0.000000000000000;   -0.231345340609550;    0.264431625604630;   -0.002745828125626;    0.429178088903427
      3321;        27.5077819549;        -4.4590041147;         0.0000000000;    0.001025985460728;    0.030114237219095;    0.000000000000000;   -0.202793344855309;    0.159616544842720;   -0.002801794791594;    0.388664424419403
      3322;        27.5653007519;        -4.4590041138;         0.0000000000;    0.000938197947107;    0.029847625643015;    0.000000000000000;   -0.126351967453957;    0.112986184656620;   -0.003598638577387;    0.439151167869568
      3323;        27.6228195488;        -4.4590041140;         0.0000000000;    0.000975765986368;    0.029614109545946;    0.000000000000000;   -0.120528958737850;    0.258050411939621;   -0.003362587653100;    0.466655880212784
      3324;        27.6803383459;        -4.4590041143;         0.0000000000;    0.000729671970475;    0.029363308101892;    0.000000000000000;   -0.304813027381897;    0.321016371250153;   -0.003133350284770;    0.512801468372345
      3325;        27.7378571429;        -4.4590041146;         0.0000000000;    0.000597168284003;    0.029031837359071;    0.000000000000000;   -0.184376299381256;    0.378554821014404;   -0.002839138731360;    0.500998497009277
      3326;        27.7953759399;        -4.4590041146;         0.0000000000;    0.000556548882741;    0.028816619887948;    0.000000000000000;   -0.095414139330387;    0.436483353376389;   -0.002757410053164;    0.558468401432037
      3327;        27.8528947368;        -4.4590041138;         0.0000000000;    0.000485759577714;    0.028558522462845;    0.000000000000000;   -0.179784610867500;    0.415949493646622;   -0.002483743475750;    0.506335914134979
      3328;        27.9104135338;        -4.4590041144;         0.0000000000;    0.000373352639144;    0.028374204412103;    0.000000000000000;   -0.161526903510094;    0.384175688028336;   -0.001623746589758;    0.428924977779388
      3329;        27.9679323308;        -4.4590041145;         0.0000000000;    0.000256745319348;    0.028175752609968;    0.000000000000000;   -0.273709475994110;    0.325148105621338;   -0.001803728169762;    0.407474309206009
      3330;        28.0254511278;        -4.4590041135;         0.0000000000;    0.000030009325201;    0.027955925092101;    0.000000000000000;   -0.269335895776749;    0.265603184700012;   -0.002409678651020;    0.416606336832047
      3331;        28.0829699248;        -4.4590041135;         0.0000000000;   -0.000019499842892;    0.027756191790104;    0.000000000000000;   -0.082397297024727;    0.254141449928284;   -0.002503701951355;    0.388419002294540
      3332;        28.1404887218;        -4.4590041134;         0.0000000000;   -0.000107122716145;    0.027526419609785;    0.000000000000000;   -0.210559695959091;    0.122238762676716;   -0.001772033981979;    0.294993489980698
      3333;        28.1980075188;        -4.4590041138;         0.0000000000;   -0.000295952660963;    0.027422012761235;    0.000000000000000;   -0.219986379146576;   -0.009236565791070;   -0.001078471541405;    0.288670688867569
      3334;        28.2555263158;        -4.4590041138;         0.0000000000;   -0.000310070783598;    0.027194021269679;    0.000000000000000;   -0.126361489295959;    0.054038900882006;   -0.001802881830372;    0.244259595870972
      3335;        28.3130451128;        -4.4590041131;         0.0000000000;   -0.000420364114689;    0.026939716190100;    0.000000000000000;   -0.072645276784897;    0.183730825781822;   -0.002160862553865;    0.310752183198929
      3336;        28.3705639098;        -4.4590041146;         0.0000000000;   -0.000403416517656;    0.026662901043892;    0.000000000000000;   -0.151403486728668;    0.282977283000946;   -0.002592579694465;    0.412329107522964
      3337;        28.4280827068;        -4.4590041137;         0.0000000000;   -0.000588060356677;    0.026389019563794;    0.000000000000000;   -0.199661150574684;    0.336568027734756;   -0.001945802592672;    0.406486392021179
      3338;        28.4856015037;        -4.4590041144;         0.0000000000;   -0.000643745181151;    0.026299282908440;    0.000000000000000;   -0.092091165482998;    0.302154093980789;   -0.002162467455491;    0.397832453250885
      3339;        28.5431203008;        -4.4590041146;         0.0000000000;   -0.000694400048815;    0.025998264551163;    0.000000000000000;   -0.106294162571430;    0.260008692741394;   -0.002135745482519;    0.359463363885880
      3340;        28.6006390977;        -4.4590041146;         0.0000000000;   -0.000773486797698;    0.025670457631350;    0.000000000000000;   -0.216461345553398;    0.281317740678787;   -0.001361739472486;    0.334251016378403
      3341;        28.6581578947;        -4.4590041140;         0.0000000000;   -0.000872103846632;    0.025567084550858;    0.000000000000000;   -0.105083793401718;    0.320148676633835;   -0.001880499650724;    0.391985833644867
      3342;        28.7156766917;        -4.4590041146;         0.0000000000;   -0.000954766641371;    0.025149842724204;    0.000000000000000;   -0.179255157709122;    0.329296588897705;   -0.001590073108673;    0.377496302127838
      3343;        28.7731954887;        -4.4590041143;         0.0000000000;   -0.001070977188647;    0.024819999933243;    0.000000000000000;   -0.228338688611984;    0.281751275062561;   -0.000655422045384;    0.309001892805099
      3344;        28.8307142857;        -4.4590041147;         0.0000000000;   -0.001219057478011;    0.024629972875118;    0.000000000000000;   -0.132488325238228;    0.273039728403091;   -0.000451634754427;    0.278012484312057
      3345;        28.8882330827;        -4.4590041139;         0.0000000000;   -0.001193298608996;    0.024492589756846;    0.000000000000000;   -0.114052698016167;    0.310255557298660;   -0.000386177416658;    0.316975146532059
      3346;        28.9457518798;        -4.4590041140;         0.0000000000;   -0.001304215518758;    0.024226015433669;    0.000000000000000;   -0.141759365797043;    0.335674345493317;   -0.001309244078584;    0.369361042976379
      3347;        29.0032706767;        -4.4590041135;         0.0000000000;   -0.001422974048182;    0.023866068571806;    0.000000000000000;   -0.168375164270401;    0.296924948692322;   -0.001323453732766;    0.334820598363876
      3348;        29.0607894737;        -4.4590041138;         0.0000000000;   -0.001526678912342;    0.023679301142693;    0.000000000000000;   -0.110430255532265;    0.178922533988953;   -0.000800842011813;    0.202904835343361
      3349;        29.1183082707;        -4.4590041143;         0.0000000000;   -0.001543396268971;    0.023339927196503;    0.000000000000000;   -0.051158741116524;    0.178757831454277;   -0.001211208640598;    0.231207862496376
      3350;        29.1758270676;        -4.4590041134;         0.0000000000;   -0.001558228745125;    0.023071145638824;    0.000000000000000;   -0.024342615157366;    0.345885962247849;   -0.001280698226765;    0.413456648588181
      3351;        29.2333458647;        -4.4590041140;         0.0000000000;   -0.001588967745192;    0.022757815197110;    0.000000000000000;   -0.024135760962963;    0.342302441596985;   -0.000866482849233;    0.394992351531982
      3352;        29.2908646617;        -4.4590041131;         0.0000000000;   -0.001631579827517;    0.022549206390977;    0.000000000000000;   -0.126037403941154;    0.302635639905930;   -0.000904065149371;    0.321441233158112
      3353;        29.3483834586;        -4.4590041134;         0.0000000000;   -0.001759270788170;    0.022151790559292;    0.000000000000000;   -0.174395695328712;    0.375025391578674;   -0.001295340829529;    0.404040038585663
      3354;        29.4059022556;        -4.4590041135;         0.0000000000;   -0.001820491859689;    0.021804809570312;    0.000000000000000;   -0.091588929295540;    0.492695719003677;   -0.001611292827874;    0.556065320968628
      3355;        29.4634210526;        -4.4590041139;         0.0000000000;   -0.001899669878185;    0.021194372326136;    0.000000000000000;   -0.207595840096474;    0.637575387954712;   -0.002002330264077;    0.690074384212494
      3356;        29.5209398497;        -4.4590041139;         0.0000000000;   -0.001957989996299;    0.020788552239537;    0.000000000000000;   -0.077835701406002;    0.859446704387665;   -0.001466543762945;    0.965792536735535
      3357;        29.5784586466;        -4.4590041138;         0.0000000000;   -0.001995811471716;    0.020279431715608;    0.000000000000000;   -0.052009351551533;    1.105219483375549;   -0.001913895364851;    1.267247796058655
      3358;        29.6359774437;        -4.4590041139;         0.0000000000;   -0.002043914515525;    0.019684221595526;    0.000000000000000;   -0.121551975607872;    1.122681260108948;   -0.000471798935905;    1.233698964118958
      3359;        29.6934962406;        -4.4590041145;         0.0000000000;   -0.002172445878386;    0.019241932779551;    0.000000000000000;   -0.081620566546917;    1.063353180885315;    0.000228929871810;    1.184312582015991
      3360;        29.7510150376;        -4.4590041143;         0.0000000000;   -0.002131603891030;    0.018890384584665;    0.000000000000000;   -0.172164991497993;    1.084648489952087;    0.000262460205704;    1.166230440139771
      3361;        29.8085338345;        -4.4590041135;         0.0000000000;   -0.002291625365615;    0.018454674631357;    0.000000000000000;   -0.162073940038681;    1.097191452980042;   -0.001132674282417;    1.191722631454468
      3362;        29.8660526316;        -4.4590041130;         0.0000000000;   -0.002383755752817;    0.017997426912189;    0.000000000000000;   -0.158790230751038;    1.120039701461792;    0.000167910038726;    1.212339043617249
      3363;        29.9235714286;        -4.4590041141;         0.0000000000;   -0.002436574548483;    0.017608350142837;    0.000000000000000;   -0.082466036081314;    1.224444866180420;   -0.000438883114839;    1.370376110076904
      3364;        29.9810902256;        -4.4590041148;         0.0000000000;   -0.002534015802667;    0.017165318131447;    0.000000000000000;   -0.207821950316429;    1.099478840827942;   -0.000258498679614;    1.168464183807373
      3365;        30.0386090226;        -4.4590041139;         0.0000000000;   -0.002665380714461;    0.016833918169141;    0.000000000000000;   -0.144407302141190;    0.820417881011963;   -0.000228955468629;    0.876305997371674
      3366;        30.0961278197;        -4.4590041140;         0.0000000000;   -0.002778774360195;    0.016416603699327;    0.000000000000000;   -0.170978948473930;    0.713981568813324;   -0.000504511990584;    0.747722268104553
      3367;        30.1536466166;        -4.4590041140;         0.0000000000;   -0.002876320620999;    0.016070691868663;    0.000000000000000;    0.008824953809381;    0.680663347244263;    0.000319539627526;    0.792415022850037
      3368;        30.2111654134;        -4.4590041140;         0.0000000000;   -0.002774138934910;    0.015734102576971;    0.000000000000000;    0.248666033148766;    0.605992734432220;   -0.000457426707726;    0.882347524166107
      3369;        30.2686842105;        -4.4590041143;         0.0000000000;   -0.002577674342319;    0.015316062606871;    0.000000000000000;    0.100118957459927;    0.422089099884033;    0.000542309775483;    0.558300197124481
      3370;        30.3262030076;        -4.4590041140;         0.0000000000;   -0.002541163237765;    0.014993386343122;    0.000000000000000;   -0.121371366083622;    0.356009960174561;    0.000151711981744;    0.362340152263641
      3371;        30.3837218046;        -4.4590041139;         0.0000000000;   -0.002710305387154;    0.014640171080828;    0.000000000000000;   -0.144455790519714;    0.403340578079224;   -0.000550754484721;    0.413570016622543
      3372;        30.4412406015;        -4.4590041142;         0.0000000000;   -0.002770840190351;    0.014109139330685;    0.000000000000000;   -0.101965539157391;    0.332095205783844;   -0.001827704836614;    0.400332540273666
      3373;        30.4987593985;        -4.4590041135;         0.0000000000;   -0.002801863942295;    0.013655655086040;    0.000000000000000;   -0.019577905535698;    0.341782450675964;   -0.000733441847842;    0.393124669790268
      3374;        30.5562781956;        -4.4590041141;         0.0000000000;   -0.002857240848243;    0.013338057324290;    0.000000000000000;   -0.030459277331829;    0.313173562288284;   -0.000545727612916;    0.351102381944656
      3375;        30.6137969925;        -4.4590041141;         0.0000000000;   -0.002826794283465;    0.013000931590796;    0.000000000000000;    0.064203053712845;    0.303852111101151;   -0.000245764997089;    0.394453644752502
      3376;        30.6713157895;        -4.4590041137;         0.0000000000;   -0.002720988821238;    0.012613392435014;    0.000000000000000;    0.028459649533033;    0.482085615396500;   -0.000374234048650;    0.575722515583038
      3377;        30.7288345866;        -4.4590041141;         0.0000000000;   -0.002836785744876;    0.012212714180350;    0.000000000000000;   -0.107641637325287;    0.401916861534119;    0.000498221954331;    0.420012146234512
      3378;        30.7863533835;        -4.4590041142;         0.0000000000;   -0.002817850094289;    0.011945243924856;    0.000000000000000;    0.144677460193634;    0.448654770851135;   -0.000625615706667;    0.623619735240936
      3379;        30.8438721804;        -4.4590041135;         0.0000000000;   -0.002707352628931;    0.011336170136929;    0.000000000000000;    0.061935674399137;    0.551416397094727;   -0.002491217572242;    0.734248042106628
      3380;        30.9013909774;        -4.4590041138;         0.0000000000;   -0.002700324868783;    0.010725494474173;    0.000000000000000;    0.090879201889038;    0.376281291246414;   -0.000365736312233;    0.497549146413803
      3381;        30.9589097745;        -4.4590041140;         0.0000000000;   -0.002509895246476;    0.010361584834754;    0.000000000000000;    0.014587587676942;    0.298841685056686;   -0.001389199751429;    0.388487488031387
      3382;        31.0164285715;        -4.4590041143;         0.0000000000;   -0.002852543955669;    0.009629603475332;    0.000000000000000;   -0.107599548995495;    0.409163981676102;   -0.001743717934005;    0.469487190246582
      3383;        31.0739473683;        -4.4590041140;         0.0000000000;   -0.002635105745867;    0.009271043352783;    0.000000000000000;    0.101105637848377;    0.459361642599106;   -0.000632509705611;    0.602383673191071
      3384;        31.1314661655;        -4.4590041141;         0.0000000000;   -0.002746506128460;    0.008810346946120;    0.000000000000000;   -0.195094838738441;    0.417542666196823;   -0.001549342065118;    0.454542160034180
      3385;        31.1889849623;        -4.4590041144;         0.0000000000;   -0.002817372325808;    0.008269910700619;    0.000000000000000;    0.041551053524017;    0.549755156040192;   -0.002293706638739;    0.711431682109833
      3386;        31.2465037595;        -4.4590041139;         0.0000000000;   -0.002770954510197;    0.007596045732498;    0.000000000000000;   -0.095211140811443;    0.538684964179993;   -0.001572640496306;    0.602902650833130
      3387;        31.3040225565;        -4.4590041137;         0.0000000000;   -0.002817193744704;    0.007200520485640;    0.000000000000000;   -0.092705756425858;    0.555137872695923;   -0.000491890648846;    0.597455561161041
      3388;        31.3615413535;        -4.4590041138;         0.0000000000;   -0.002869526157156;    0.006787044461817;    0.000000000000000;   -0.132484808564186;    0.592855632305145;   -0.000278925726889;    0.623099386692047
      3389;        31.4190601503;        -4.4590041140;         0.0000000000;   -0.003038264112547;    0.006384102627635;    0.000000000000000;   -0.221082150936127;    0.534965515136719;   -0.000722677097656;    0.543993711471558
      3390;        31.4765789473;        -4.4590041141;         0.0000000000;   -0.003217454766855;    0.005820651073009;    0.000000000000000;   -0.125345453619957;    0.562285244464874;   -0.000127088744193;    0.590475797653198
      3391;        31.5340977443;        -4.4590041139;         0.0000000000;   -0.003180362517014;    0.005526245106012;    0.000000000000000;   -0.031667780131102;    0.593833148479462;    0.000992312561721;    0.678074598312378
      3392;        31.5916165413;        -4.4590041141;         0.0000000000;   -0.003232463030145;    0.005171477794647;    0.000000000000000;   -0.088420495390892;    0.546729624271393;    0.001180979772471;    0.602550983428955
      3393;        31.6491353383;        -4.4590041140;         0.0000000000;   -0.003216568613425;    0.004999206867069;    0.000000000000000;   -0.061741709709167;    0.555105745792389;    0.002163763158023;    0.657705903053284
      3394;        31.7066541354;        -4.4590041140;         0.0000000000;   -0.003280029632151;    0.004867142532021;    0.000000000000000;   -0.100561141967773;    0.598770260810852;    0.002262593246996;    0.692323625087738
      3395;        31.7641729323;        -4.4590041139;         0.0000000000;   -0.003343773540109;    0.004681479651481;    0.000000000000000;    0.117825120687485;    0.550870895385742;    0.002034953329712;    0.752103447914124
      3396;        31.8216917294;        -4.4590041139;         0.0000000000;   -0.003205429995432;    0.004466309677809;    0.000000000000000;    0.075015410780907;    0.468815237283707;    0.001922147115692;    0.630101561546326
      3397;        31.8792105264;        -4.4590041138;         0.0000000000;   -0.003174384124577;    0.004380816128105;    0.000000000000000;   -0.007717238273472;    0.398447006940842;    0.002098187338561;    0.516065537929535
      3398;        31.9367293234;        -4.4590041139;         0.0000000000;   -0.003147855401039;    0.004284953698516;    0.000000000000000;    0.124838881194592;    0.378130078315735;    0.002185714663938;    0.581653177738190
      3399;        31.9942481203;        -4.4590041138;         0.0000000000;   -0.003167019458488;    0.004219751805067;    0.000000000000000;    0.004624448716640;    0.416083216667175;    0.000926105014514;    0.494963288307190
      3400;        32.0517669173;        -4.4590041138;         0.0000000000;   -0.003125621704385;    0.004045791458338;    0.000000000000000;    0.125862762331963;    0.432695448398590;    0.001339878421277;    0.606538295745850
      3401;        32.1092857144;        -4.4590041140;         0.0000000000;   -0.003015024121851;    0.003929057158530;    0.000000000000000;    0.283664613962173;    0.398449867963791;    0.001880946336314;    0.719788074493408
      3402;        32.1668045113;        -4.4590041141;         0.0000000000;   -0.002846584655344;    0.003984498791397;    0.000000000000000;    0.202766776084900;    0.426775634288788;    0.001663226401433;    0.671462297439575
      3403;        32.2243233082;        -4.4590041140;         0.0000000000;   -0.002720392309129;    0.003792815376073;    0.000000000000000;    0.151127010583878;    0.228794589638710;    0.001597923226655;    0.424906402826309
      3404;        32.2818421053;        -4.4590041139;         0.0000000000;   -0.002655741292983;    0.003901828778908;    0.000000000000000;    0.128848865628242;    0.210172832012177;    0.001486229128204;    0.383001327514648
      3405;        32.3393609022;        -4.4590041138;         0.0000000000;   -0.002601382322609;    0.003690705168992;    0.000000000000000;    0.225078746676445;    0.288145065307617;    0.000608624250162;    0.519911408424377
      3406;        32.3968796993;        -4.4590041138;         0.0000000000;   -0.002405846491456;    0.003468942362815;    0.000000000000000;    0.168902084231377;    0.107202798128128;    0.000500686874148;    0.284496307373047
      3407;        32.4543984962;        -4.4590041139;         0.0000000000;   -0.002438054885715;    0.003420037450269;    0.000000000000000;    0.087125428020954;    0.130912438035011;    0.000286375521682;    0.222083777189255
      3408;        32.5119172933;        -4.4590041139;         0.0000000000;   -0.002302629407495;    0.003201157320291;    0.000000000000000;    0.214530467987061;    0.321751385927200;    0.001471239840612;    0.566475391387939
      3409;        32.5694360901;        -4.4590041139;         0.0000000000;   -0.002041604137048;    0.003492953255773;    0.000000000000000;    0.155633866786957;    0.187981292605400;    0.001371211372316;    0.378961861133575
      3410;        32.6269548873;        -4.4590041140;         0.0000000000;   -0.002170464489609;    0.003357309615240;    0.000000000000000;    0.030720330774784;    0.120871767401695;    0.000551838311367;    0.172504603862762
      3411;        32.6844736841;        -4.4590041138;         0.0000000000;   -0.002122743288055;    0.003209287999198;    0.000000000000000;    0.051535319536924;    0.341458082199097;    0.000295441830531;    0.428745508193970
      3412;        32.7419924813;        -4.4590041140;         0.0000000000;   -0.002115873387083;    0.003110898891464;    0.000000000000000;    0.230143085122108;    0.487999677658081;    0.002115795621648;    0.773872494697571
      3413;        32.7995112782;        -4.4590041139;         0.0000000000;   -0.001959622604772;    0.002969926455989;    0.000000000000000;    0.194802284240723;    0.524985015392303;    0.001300417818129;    0.760553002357483
      3414;        32.8570300752;        -4.4590041139;         0.0000000000;   -0.001745861023664;    0.003056515939534;    0.000000000000000;    0.125786364078522;    0.265303820371628;    0.002500679576769;    0.492785006761551
      3415;        32.9145488722;        -4.4590041139;         0.0000000000;   -0.001771410577931;    0.003277953946963;    0.000000000000000;    0.155387356877327;    0.207795679569244;    0.000653193739709;    0.372454494237900
      3416;        32.9720676691;        -4.4590041139;         0.0000000000;   -0.001643012859859;    0.003096919972450;    0.000000000000000;    0.078486494719982;    0.208038255572319;    0.000327043235302;    0.298689216375351
      3417;        33.0295864662;        -4.4590041138;         0.0000000000;   -0.001655949046835;    0.002864824375138;    0.000000000000000;    0.102492004632950;    0.137572377920151;    0.000984060345218;    0.266444444656372
      3418;        33.0871052632;        -4.4590041138;         0.0000000000;   -0.001532598980702;    0.002971670823172;    0.000000000000000;    0.117307320237160;    0.299125790596008;    0.000713056186214;    0.437612891197205
      3419;        33.1446240601;        -4.4590041138;         0.0000000000;   -0.001448708935641;    0.002814763458446;    0.000000000000000;    0.145952373743057;    0.288036704063416;    0.000397712923586;    0.444472759962082
      3420;        33.2021428572;        -4.4590041139;         0.0000000000;   -0.001411688164808;    0.002806539880112;    0.000000000000000;    0.221886068582535;    0.143814191222191;    0.001004497869872;    0.386538922786713
      3421;        33.2596616541;        -4.4590041139;         0.0000000000;   -0.001220520120114;    0.002758065005764;    0.000000000000000;    0.208520218729973;    0.100269697606564;    0.000856145401485;    0.330359816551208
      3422;        33.3171804511;        -4.4590041140;         0.0000000000;   -0.001127475290559;    0.002785507822409;    0.000000000000000;    0.065042659640312;    0.247001528739929;    0.001202490879223;    0.357429027557373
      3423;        33.3746992481;        -4.4590041140;         0.0000000000;   -0.001182473031804;    0.002741371747106;    0.000000000000000;    0.139787480235100;    0.239220991730690;    0.002118120202795;    0.454787820577621
      3424;        33.4322180451;        -4.4590041140;         0.0000000000;   -0.000919189129490;    0.002767635509372;    0.000000000000000;    0.248518690466881;    0.300544083118439;    0.001355694141239;    0.572337627410889
      3425;        33.4897368421;        -4.4590041139;         0.0000000000;   -0.000882988679223;    0.002550591249019;    0.000000000000000;    0.239320829510689;    0.320297360420227;    0.001648651319556;    0.593523442745209
      3426;        33.5472556391;        -4.4590041139;         0.0000000000;   -0.000704768579453;    0.002724290592596;    0.000000000000000;    0.253033757209778;    0.237214624881744;    0.002820690162480;    0.588778138160706
      3427;        25.6384210525;        -4.5088168529;         0.0000000000;    0.004072694107890;   -0.009599148295820;    0.000000000000000;   -0.432864040136337;    0.632971167564392;   -0.000362333987141;    0.649042129516602
      3428;        25.6959398497;        -4.5088168533;         0.0000000000;    0.003853912232444;   -0.009539132006466;    0.000000000000000;   -0.256054133176804;    0.618855535984039;   -0.000012214419257;    0.621800601482391
      3429;        25.7534586465;        -4.5088168532;         0.0000000000;    0.003706033108756;   -0.009491179138422;    0.000000000000000;   -0.297817677259445;    0.866751670837402;    0.000061751212343;    0.880507290363312
      3430;        25.8109774436;        -4.5088168532;         0.0000000000;    0.003464421955869;   -0.009450383484364;    0.000000000000000;   -0.327454954385757;    1.045291900634766;   -0.001001089811325;    1.075116753578186
      3431;        25.8684962405;        -4.5088168533;         0.0000000000;    0.003473828313872;   -0.009056334383786;    0.000000000000000;   -0.110673829913139;    1.518661022186279;    0.001070819096640;    1.698791861534119
      3432;        25.9260150376;        -4.5088168532;         0.0000000000;    0.003360564354807;   -0.008936566300690;    0.000000000000000;   -0.143160596489906;    1.376441359519958;   -0.000195742410142;    1.514184594154358
      3433;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3434;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3435;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3436;        26.1560902256;        -4.5088168541;         0.0000000000;    0.003484847722575;    0.036624785512686;    0.000000000000000;   -0.199732169508934;   -3.246270418167114;    0.010033030994236;    4.198840618133545
      3437;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3438;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3439;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3440;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3441;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3442;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3443;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan;                  nan
      3444;        26.6162406014;        -4.5088168521;         0.0000000000;    0.003329477272928;    0.031736731529236;    0.000000000000000;   -0.079945608973503;    2.495621204376221;   -0.012798802927136;    3.197134733200073
      3445;        26.6737593985;        -4.5088168543;         0.0000000000;    0.002708887215704;    0.031758997589350;    0.000000000000000;   -0.978767573833466;    2.059434413909912;   -0.008930167183280;    2.304964065551758
      3446;        26.7312781955;        -4.5088168525;         0.0000000000;    0.002633097115904;    0.032242022454739;    0.000000000000000;   -0.448125183582306;    0.841862380504608;   -0.003214817028493;    0.920990169048309
      3447;        26.7887969924;        -4.5088168540;         0.0000000000;    0.002641849918291;    0.032149646431208;    0.000000000000000;   -0.256000190973282;    0.261848688125610;   -0.002958196913823;    0.454988777637482
      3448;        26.8463157895;        -4.5088168550;         0.0000000000;    0.002355634002015;    0.032039731740952;    0.000000000000000;   -0.416403830051422;    0.112109981477261;   -0.002594734774902;    0.527707397937775
      3449;        26.9038345864;        -4.5088168542;         0.0000000000;    0.002201949013397;    0.031937114894390;    0.000000000000000;   -0.107747443020344;    0.155993223190308;   -0.002426225459203;    0.322823554277420
      3450;        26.9613533836;        -4.5088168535;         0.0000000000;    0.002221550326794;    0.031708821654320;    0.000000000000000;    0.012587779201567;    0.055148858577013;   -0.002594754565507;    0.308384358882904
      3451;        27.0188721805;        -4.5088168529;         0.0000000000;    0.002222478156909;    0.031419076025486;    0.000000000000000;   -0.226188227534294;   -0.262848377227783;   -0.001614885986783;    0.526160538196564
      3452;        27.0763909775;        -4.5088168538;         0.0000000000;    0.002112579997629;    0.031236872076988;    0.000000000000000;   -0.031219106167555;   -0.328240543603897;   -0.003750530770048;    0.591970920562744
      3453;        27.1339097744;        -4.5088168538;         0.0000000000;    0.001879793009721;    0.031069030985236;    0.000000000000000;   -0.348784476518631;    0.377567559480667;   -0.007842700928450;    1.003088593482971
      3454;        27.1914285715;        -4.5088168532;         0.0000000000;    0.001757577760145;    0.030846325680614;    0.000000000000000;   -0.280808776617050;    0.689640045166016;   -0.003262800630182;    0.789261817932129
      3455;        27.2489473684;        -4.5088168541;         0.0000000000;    0.001707040704787;    0.030726229771972;    0.000000000000000;   -0.078581698238850;    0.357707172632217;   -0.002161374548450;    0.451199024915695
      3456;        27.3064661654;        -4.5088168528;         0.0000000000;    0.001662326278165;    0.030561266466975;    0.000000000000000;   -0.224062740802765;    0.327761620283127;   -0.002509624697268;    0.443417549133301
